"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","tvpol","nwsppol","crmvct","aesfdrk","health","rlgdgr","blgetmg","eimrcnt","eimpcnt","imhecop","imacrlv","imbghct","stimrdt","gndr","agea","edulvla","hincfel"
"ESS1e06_7",1,"6.7","23.11.2023",896,"ES",0.8393,0.5909765,2.0200796,1.1938195,2,2,1,2,2,2,2,2,2,1,2,88,4,2,27,3,2
"ESS1e06_7",1,"6.7","23.11.2023",898,"ES",0.8393,1.202621,2.0200796,2.4293902,2,2,2,2,3,0,2,2,2,1,3,88,3,1,44,2,2
"ESS1e06_7",1,"6.7","23.11.2023",907,"ES",1.5121,2.1666665,2.0200796,4.3768387,5,1,2,2,2,2,2,2,2,2,2,4,3,1,50,2,2
"ESS1e06_7",1,"6.7","23.11.2023",908,"ES",1.5121,1.4235469,2.0200796,2.875678,1,1,2,2,2,2,2,3,3,1,4,4,2,2,49,2,3
"ESS1e06_7",1,"6.7","23.11.2023",910,"ES",0.9874,0.57170296,2.0200796,1.1548855,7,3,2,1,2,5,2,3,3,4,4,7,4,1,63,3,1
"ESS1e06_7",1,"6.7","23.11.2023",911,"ES",1.4811,1.3943623,2.0200796,2.8167229,1,66,2,4,3,2,2,4,4,1,1,7,1,2,42,1,2
"ESS1e06_7",1,"6.7","23.11.2023",916,"ES",0.9874,0.69525814,2.0200796,1.4044768,3,77,1,3,2,8,2,2,1,4,3,2,4,2,34,3,2
"ESS1e06_7",1,"6.7","23.11.2023",921,"ES",1.1753,1.6840706,2.0200796,3.4019566,1,66,2,1,3,0,2,4,4,2,2,2,2,1,52,1,3
"ESS1e06_7",1,"6.7","23.11.2023",923,"ES",1.1753,0.6632795,2.0200796,1.3398774,1,66,2,2,2,3,2,3,3,2,2,3,2,1,27,3,3
"ESS1e06_7",1,"6.7","23.11.2023",924,"ES",0.3918,0.39816418,2.0200796,0.8043234,4,66,2,2,3,8,2,1,1,2,4,5,4,2,67,2,2
"ESS1e06_7",1,"6.7","23.11.2023",925,"ES",0.7835,0.3869707,2.0200796,0.78171164,3,1,2,3,2,3,2,2,2,2,3,4,2,2,37,3,2
"ESS1e06_7",1,"6.7","23.11.2023",926,"ES",1.567,1.4752318,2.0200796,2.9800856,4,1,2,2,2,2,2,3,3,2,3,4,2,2,53,2,3
"ESS1e06_7",1,"6.7","23.11.2023",927,"ES",0.3918,0.22111197,2.0200796,0.44666377,2,2,2,2,2,0,2,1,1,2,3,3,3,1,23,3,2
"ESS1e06_7",1,"6.7","23.11.2023",928,"ES",1.1753,0.8275642,2.0200796,1.6717455,4,1,2,2,2,2,2,2,2,2,2,4,3,2,19,3,2
"ESS1e06_7",1,"6.7","23.11.2023",929,"ES",0.4278,0.38595894,2.0200796,0.7796678,3,66,2,2,4,5,2,3,3,2,2,88,3,1,90,1,2
"ESS1e06_7",1,"6.7","23.11.2023",930,"ES",1.2835,1.3043485,2.0200796,2.6348877,3,66,1,2,3,7,2,2,2,3,3,5,3,2,74,1,2
"ESS1e06_7",1,"6.7","23.11.2023",931,"ES",0.8556,1.225977,2.0200796,2.476571,1,66,2,2,2,0,2,3,3,2,4,0,2,1,39,2,2
"ESS1e06_7",1,"6.7","23.11.2023",934,"ES",1.7113,0.9657706,2.0200796,1.9509335,1,66,2,2,2,0,2,3,3,4,4,0,2,1,28,3,1
"ESS1e06_7",1,"6.7","23.11.2023",938,"ES",2.1391,2.013828,2.0200796,4.068093,0,0,1,2,2,3,2,3,4,2,3,5,2,2,48,2,2
"ESS1e06_7",1,"6.7","23.11.2023",939,"ES",0.8185,1.0668638,2.0200796,2.1551497,2,0,1,3,1,2,2,1,1,3,3,4,5,1,30,2,2
"ESS1e06_7",1,"6.7","23.11.2023",940,"ES",0.8185,0.7384464,2.0200796,1.4917206,3,1,2,3,3,7,2,3,3,3,2,6,8,1,64,2,2
"ESS1e06_7",1,"6.7","23.11.2023",941,"ES",2.0462,1.846071,2.0200796,3.7292104,2,0,2,2,2,7,2,1,1,4,2,3,4,1,57,1,2
"ESS1e06_7",1,"6.7","23.11.2023",942,"ES",0.4092,0.23093164,2.0200796,0.4665003,1,1,2,2,1,4,2,2,2,3,3,3,3,1,28,3,2
"ESS1e06_7",1,"6.7","23.11.2023",943,"ES",0.8185,0.464423,2.0200796,0.93817145,3,66,2,1,2,7,2,3,3,4,1,88,1,1,42,4,1
"ESS1e06_7",1,"6.7","23.11.2023",945,"ES",0.8185,0.464423,2.0200796,0.93817145,3,66,2,2,2,3,2,2,2,2,3,88,3,1,35,4,1
"ESS1e06_7",1,"6.7","23.11.2023",946,"ES",0.8185,1.0370845,2.0200796,2.094993,0,66,2,2,2,4,2,2,2,8,2,5,8,2,32,2,2
"ESS1e06_7",1,"6.7","23.11.2023",948,"ES",1.637,1.4768928,2.0200796,2.983441,1,0,2,1,5,7,2,8,8,1,1,8,2,1,66,1,2
"ESS1e06_7",1,"6.7","23.11.2023",952,"ES",1.4386,1.5339557,2.0200796,3.0987127,3,1,2,2,2,3,2,3,3,3,2,7,2,2,49,5,1
"ESS1e06_7",1,"6.7","23.11.2023",957,"ES",0.3596,0.39777002,2.0200796,0.8035271,2,4,1,2,2,8,2,3,3,2,2,3,2,2,70,5,1
"ESS1e06_7",1,"6.7","23.11.2023",958,"ES",0.7193,0.76697785,2.0200796,1.5493563,2,2,2,2,2,6,2,3,3,2,2,3,2,2,35,5,1
"ESS1e06_7",1,"6.7","23.11.2023",959,"ES",0.7193,0.7770952,2.0200796,1.5697942,2,3,2,8,2,6,2,3,3,2,1,7,2,1,66,1,2
"ESS1e06_7",1,"6.7","23.11.2023",962,"ES",0.7147,0.77212554,2.0200796,1.5597551,3,2,2,3,3,8,2,1,3,2,2,88,1,1,74,1,2
"ESS1e06_7",1,"6.7","23.11.2023",963,"ES",1.4294,1.6114205,2.0200796,3.2551978,2,2,2,1,2,5,2,2,3,3,2,4,2,2,47,1,1
"ESS1e06_7",1,"6.7","23.11.2023",965,"ES",0.7147,0.4226946,2.0200796,0.8538767,2,2,2,1,2,0,7,1,1,4,4,2,5,2,45,3,3
"ESS1e06_7",1,"6.7","23.11.2023",967,"ES",0.3574,0.43492678,2.0200796,0.8785867,1,66,2,3,2,6,2,3,4,2,3,88,1,2,72,1,3
"ESS1e06_7",1,"6.7","23.11.2023",968,"ES",1.0721,1.2086217,2.0200796,2.441512,2,66,1,2,3,8,2,2,3,3,4,9,8,2,48,2,2
"ESS1e06_7",1,"6.7","23.11.2023",969,"ES",1.0721,0.7245143,2.0200796,1.4635766,0,66,2,2,2,6,2,2,8,5,4,2,5,1,19,3,2
"ESS1e06_7",1,"6.7","23.11.2023",971,"ES",0.3574,0.43492678,2.0200796,0.8785867,1,66,2,2,3,5,2,4,4,3,1,88,3,2,75,1,3
"ESS1e06_7",1,"6.7","23.11.2023",972,"ES",0.7147,0.77212554,2.0200796,1.5597551,2,1,2,3,3,6,1,3,3,3,5,88,2,1,66,1,2
"ESS1e06_7",1,"6.7","23.11.2023",974,"ES",0.638,0.43349046,2.0200796,0.8756852,1,2,2,1,3,8,2,3,3,2,3,5,2,1,41,4,1
"ESS1e06_7",1,"6.7","23.11.2023",975,"ES",0.957,1.0788648,2.0200796,2.1793928,2,66,2,2,2,7,2,3,3,2,2,6,3,2,45,1,1
"ESS1e06_7",1,"6.7","23.11.2023",976,"ES",0.957,0.66351855,2.0200796,1.3403603,1,4,2,2,4,8,2,3,3,2,3,5,2,1,82,3,2
"ESS1e06_7",1,"6.7","23.11.2023",977,"ES",0.638,0.37733194,2.0200796,0.7622406,3,1,2,2,2,6,2,8,8,2,2,5,3,2,37,4,1
"ESS1e06_7",1,"6.7","23.11.2023",978,"ES",0.957,0.6467309,2.0200796,1.3064479,1,1,2,2,3,8,2,3,3,2,2,5,3,1,18,3,1
"ESS1e06_7",1,"6.7","23.11.2023",979,"ES",0.638,0.9680102,2.0200796,1.9554577,2,2,2,1,1,8,2,3,3,2,2,5,2,2,32,2,3
"ESS1e06_7",1,"6.7","23.11.2023",981,"ES",0.957,1.0788648,2.0200796,2.1793928,2,66,2,2,2,7,2,3,3,3,3,5,2,2,42,1,1
"ESS1e06_7",1,"6.7","23.11.2023",983,"ES",1.276,1.330483,2.0200796,2.6876814,0,1,2,2,2,4,2,3,3,2,2,5,2,1,999,1,8
"ESS1e06_7",1,"6.7","23.11.2023",985,"ES",0.3512,0.4273819,2.0200796,0.86334544,3,66,2,2,2,8,2,3,3,2,3,88,2,2,80,1,2
"ESS1e06_7",1,"6.7","23.11.2023",986,"ES",0.7025,0.74906427,2.0200796,1.5131694,1,66,2,2,2,5,7,3,4,2,1,8,1,2,35,5,2
"ESS1e06_7",1,"6.7","23.11.2023",987,"ES",0.7025,0.41547915,2.0200796,0.839301,2,66,2,1,3,5,2,3,3,1,4,8,2,2,49,4,2
"ESS1e06_7",1,"6.7","23.11.2023",988,"ES",1.0537,1.8079748,2.0200796,3.6522532,3,2,1,1,2,5,2,8,8,2,1,9,3,1,35,2,2
"ESS1e06_7",1,"6.7","23.11.2023",989,"ES",0.3512,0.37447882,2.0200796,0.756477,2,77,2,2,2,6,2,3,3,3,3,88,2,2,50,5,1
"ESS1e06_7",1,"6.7","23.11.2023",991,"ES",0.3512,0.2373374,2.0200796,0.47944042,1,1,2,2,2,6,2,3,3,3,2,88,3,1,26,4,2
"ESS1e06_7",1,"6.7","23.11.2023",993,"ES",0.7025,0.41547915,2.0200796,0.839301,1,0,2,2,2,3,2,3,3,2,2,4,2,2,38,4,2
"ESS1e06_7",1,"6.7","23.11.2023",994,"ES",0.3512,0.37941864,2.0200796,0.7664559,1,1,2,2,2,9,2,3,3,4,2,2,2,1,67,1,2
"ESS1e06_7",1,"6.7","23.11.2023",995,"ES",0.7025,1.067931,2.0200796,2.1573057,3,1,1,2,2,6,2,8,8,2,2,88,2,2,34,5,1
"ESS1e06_7",1,"6.7","23.11.2023",996,"ES",0.7025,0.7589453,2.0200796,1.5331299,2,1,2,2,3,8,2,3,3,2,2,2,2,1,68,1,2
"ESS1e06_7",1,"6.7","23.11.2023",998,"ES",0.9201,1.5787393,2.0200796,3.189179,1,1,2,2,2,7,2,3,3,3,3,5,2,1,54,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1001,"ES",0.4601,0.49706867,2.0200796,1.0041183,0,1,2,2,2,8,2,3,3,2,2,5,3,1,66,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1002,"ES",2.3003,2.7992783,2.0200796,5.654765,3,66,2,2,3,5,2,8,8,1,1,1,3,2,63,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1005,"ES",1.3802,1.4910979,2.0200796,3.0121365,3,66,2,1,3,6,2,3,3,3,2,88,2,1,70,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1015,"ES",1.6822,1.8173634,2.0200796,3.6712186,2,66,2,1,2,8,2,3,3,3,2,5,2,1,70,1,1
"ESS1e06_7",1,"6.7","23.11.2023",1018,"ES",1.2928,1.2515379,2.0200796,2.5282063,2,0,2,1,1,5,2,1,1,8,8,88,8,1,64,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1020,"ES",0.4309,0.46987966,2.0200796,0.9491943,2,66,2,1,2,10,2,3,3,2,4,3,2,2,72,2,3
"ESS1e06_7",1,"6.7","23.11.2023",1021,"ES",0.4309,0.41714704,2.0200796,0.8426702,2,66,2,1,2,0,2,4,4,2,2,88,2,1,62,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1023,"ES",0.8619,0.83439094,2.0200796,1.6855361,2,66,2,1,1,5,7,1,1,2,3,5,3,1,66,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1024,"ES",1.7238,2.650396,2.0200796,5.354011,4,1,2,1,3,8,2,3,2,4,4,3,2,1,43,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1025,"ES",0.8619,1.325198,2.0200796,2.6770055,0,1,2,1,2,0,2,1,2,2,2,2,4,1,39,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1027,"ES",1.3183,1.295008,2.0200796,2.6160192,1,1,2,1,2,8,2,3,3,4,4,8,4,1,60,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1028,"ES",0.6592,0.84564584,2.0200796,1.708272,1,1,2,2,3,4,2,2,2,2,3,7,4,1,40,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1030,"ES",0.6592,0.629852,2.0200796,1.2723511,1,66,2,2,2,0,2,1,1,2,5,5,5,2,51,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1032,"ES",0.6592,0.629852,2.0200796,1.2723511,2,1,1,3,3,3,2,3,2,2,4,2,4,2,38,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1033,"ES",0.6592,0.84564584,2.0200796,1.708272,2,1,2,2,2,3,2,1,1,4,4,3,4,1,43,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1035,"ES",0.9887,0.9799985,2.0200796,1.979675,4,2,1,2,3,5,2,1,1,2,4,0,4,2,60,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1039,"ES",0.4161,0.36200276,2.0200796,0.73127437,0,66,2,2,2,2,2,4,4,2,2,2,2,1,79,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1041,"ES",1.6644,1.448011,2.0200796,2.9250975,2,0,2,2,2,3,2,2,2,2,3,4,4,1,75,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1042,"ES",1.6644,1.1301199,2.0200796,2.2829323,0,66,2,3,1,3,2,3,3,5,4,6,5,2,24,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1044,"ES",2.0806,1.4127178,2.0200796,2.8538024,1,66,2,1,1,5,2,2,4,2,1,88,1,2,16,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1046,"ES",1.2483,1.5252051,2.0200796,3.0810359,1,66,2,2,1,5,2,2,2,4,2,6,2,2,15,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1049,"ES",1.1641,1.6084801,2.0200796,3.2492578,1,66,2,1,2,7,2,3,3,8,4,88,3,1,49,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1051,"ES",2.7163,3.3188453,2.0200796,6.704332,1,66,2,2,1,5,2,2,3,8,3,88,3,2,17,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1053,"ES",0.388,0.33755603,2.0200796,0.6818901,0,66,2,1,4,4,2,3,4,8,2,0,8,1,66,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1056,"ES",1.1641,1.4631689,2.0200796,2.9557176,1,66,1,2,3,1,2,2,2,1,4,3,3,1,32,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1058,"ES",0.7761,0.89472693,2.0200796,1.8074197,2,66,2,2,2,6,2,1,1,4,4,5,8,1,42,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1060,"ES",0.415,0.22584464,2.0200796,0.45622414,2,1,2,2,1,2,2,2,2,2,3,8,2,1,19,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1062,"ES",0.415,0.40668646,2.0200796,0.82153904,1,66,2,3,5,8,2,1,1,2,3,6,2,2,77,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1063,"ES",0.415,0.36635974,2.0200796,0.7400758,1,1,1,2,2,4,2,2,2,2,2,7,3,1,61,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1064,"ES",0.415,0.3696668,2.0200796,0.7467564,2,1,2,3,2,3,2,8,8,4,3,7,2,2,70,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1066,"ES",0.8299,0.9567502,2.0200796,1.9327116,0,1,2,2,1,2,2,2,3,2,3,8,3,1,44,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1067,"ES",0.415,0.3696668,2.0200796,0.7467564,4,2,2,3,1,7,2,2,3,3,3,4,2,2,73,5,1
"ESS1e06_7",1,"6.7","23.11.2023",1068,"ES",0.415,0.5734209,2.0200796,1.1583558,1,66,1,2,2,0,2,1,1,2,4,7,2,1,50,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1082,"ES",0.4113,0.4030606,2.0200796,0.81421447,4,66,1,3,3,8,2,3,1,4,4,6,3,2,74,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1084,"ES",1.6502,1.4981031,2.0200796,3.0262876,2,66,1,3,2,6,2,1,1,4,4,6,5,2,53,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1089,"ES",2.0627,1.8725835,2.0200796,3.7827678,4,66,2,3,4,5,2,3,3,3,3,4,4,2,54,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1090,"ES",0.8251,0.7490516,2.0200796,1.5131438,2,66,2,2,2,8,2,1,1,4,3,6,4,2,51,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1091,"ES",0.8251,1.0370764,2.0200796,2.094977,1,66,2,1,2,7,7,2,1,4,2,8,4,1,24,2,3
"ESS1e06_7",1,"6.7","23.11.2023",1097,"ES",0.8361,0.7785905,2.0200796,1.5728148,1,66,2,2,1,10,2,4,1,8,8,88,8,2,35,77,8
"ESS1e06_7",1,"6.7","23.11.2023",1103,"ES",0.8192,1.0009197,2.0200796,2.0219374,1,66,2,3,1,9,2,4,3,1,5,88,1,2,28,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1106,"ES",0.4096,0.40139464,2.0200796,0.81084913,2,1,2,2,2,9,2,1,1,4,4,2,5,2,60,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1107,"ES",1.6383,1.4067477,2.0200796,2.8417423,2,1,1,1,2,8,2,1,1,5,5,1,5,2,40,5,3
"ESS1e06_7",1,"6.7","23.11.2023",1109,"ES",1.2287,0.58519256,2.0200796,1.1821356,2,1,2,2,2,5,2,1,1,4,4,7,5,2,36,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1112,"ES",1.2287,1.0689565,2.0200796,2.1593773,2,0,2,2,2,77,2,2,2,3,2,88,4,1,62,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1116,"ES",1.9408,2.4394107,2.0200796,4.927804,0,0,2,3,2,0,2,1,1,3,4,2,4,1,25,2,3
"ESS1e06_7",1,"6.7","23.11.2023",1126,"ES",1.5124,0.823054,2.0200796,1.6626346,1,0,2,1,1,5,8,4,3,5,1,0,1,1,28,3,8
"ESS1e06_7",1,"6.7","23.11.2023",1129,"ES",0.7562,1.2840213,2.0200796,2.593825,0,66,2,2,3,5,8,8,8,8,8,88,8,1,30,5,8
"ESS1e06_7",1,"6.7","23.11.2023",1134,"ES",2.4291,1.6493477,2.0200796,3.3318136,0,66,1,2,1,5,2,3,3,8,3,7,8,2,19,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1139,"ES",0.8097,0.4406419,2.0200796,0.8901317,2,66,1,2,2,0,2,2,2,3,4,3,4,1,30,4,1
"ESS1e06_7",1,"6.7","23.11.2023",1141,"ES",1.6194,1.4701419,2.0200796,2.9698036,3,66,1,1,1,3,2,3,3,3,4,88,3,2,47,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1143,"ES",0.8076,0.44188085,2.0200796,0.8926345,2,66,2,2,1,0,2,2,1,3,2,9,2,1,40,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1144,"ES",0.8076,0.70260376,2.0200796,1.4193156,2,2,2,2,3,3,2,1,1,3,2,5,2,1,71,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1150,"ES",0.8076,0.70260376,2.0200796,1.4193156,2,1,2,1,2,6,2,1,1,4,2,5,5,1,68,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1151,"ES",1.2113,1.0538187,2.0200796,2.1287978,4,66,2,2,2,1,2,2,2,3,2,8,2,1,59,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1152,"ES",0.8076,1.1158909,2.0200796,2.2541883,2,66,2,2,2,5,2,1,1,5,4,7,5,1,46,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1153,"ES",1,0.9563234,2.0200796,1.9318494,0,66,2,3,5,2,2,4,4,4,8,1,8,1,87,1,4
"ESS1e06_7",1,"6.7","23.11.2023",1154,"ES",0.4225,0.40404662,2.0200796,0.81620634,0,66,2,3,5,5,2,3,3,8,8,88,3,1,82,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1156,"ES",1.2676,0.75828856,2.0200796,1.5318033,0,66,2,3,1,7,2,4,4,4,3,2,8,1,17,3,3
"ESS1e06_7",1,"6.7","23.11.2023",1157,"ES",0.8451,0.5055457,2.0200796,1.0212425,66,66,2,2,1,8,8,1,1,3,4,0,5,1,34,3,4
"ESS1e06_7",1,"6.7","23.11.2023",1160,"ES",0.8451,0.5186685,2.0200796,1.0477517,2,66,2,1,1,0,2,4,4,2,2,3,4,1,67,3,3
"ESS1e06_7",1,"6.7","23.11.2023",1161,"ES",0.4225,0.3987862,2.0200796,0.80557984,2,1,2,1,1,3,2,4,4,5,1,0,1,2,37,5,3
"ESS1e06_7",1,"6.7","23.11.2023",1165,"ES",0.9857,0.52524346,2.0200796,1.0610336,2,66,2,2,2,0,2,2,1,8,3,10,5,1,17,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1170,"ES",1.3143,1.7781734,2.0200796,3.592052,2,66,1,2,4,10,2,2,2,3,3,5,2,1,53,1,4
"ESS1e06_7",1,"6.7","23.11.2023",1171,"ES",0.3286,0.2799213,2.0200796,0.5654633,3,66,2,2,4,8,2,2,3,1,1,5,2,1,58,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1174,"ES",0.6571,0.58410484,2.0200796,1.1799383,1,66,2,2,3,5,2,2,2,2,3,5,3,2,37,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1177,"ES",0.8147,0.72419757,2.0200796,1.4629368,2,2,2,2,3,5,2,1,1,3,2,7,3,2,38,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1181,"ES",1.2221,1.1726613,2.0200796,2.3688693,1,66,1,2,1,7,2,2,3,2,2,8,3,2,56,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1182,"ES",2.0368,2.4367552,2.0200796,4.9224396,2,66,2,2,2,3,2,3,3,3,1,7,8,2,17,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1183,"ES",1.6294,0.8682476,2.0200796,1.7539294,5,0,2,2,1,1,2,4,4,4,1,2,2,1,28,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1184,"ES",1.2221,1.0410585,2.0200796,2.1030211,1,0,2,2,3,4,2,3,3,1,2,88,3,1,67,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1185,"ES",1.1405,0.9858462,2.0200796,1.9914879,4,1,2,2,3,8,2,2,3,3,1,8,3,1,81,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1186,"ES",1.1405,0.6077307,2.0200796,1.2276644,2,66,2,2,2,1,2,3,3,1,3,5,4,1,26,3,3
"ESS1e06_7",1,"6.7","23.11.2023",1189,"ES",1.1405,1.3670877,2.0200796,2.761626,1,0,2,4,2,1,2,3,3,2,2,4,4,2,20,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1193,"ES",1.1405,1.5430319,2.0200796,3.1170473,2,66,1,3,3,6,2,3,3,3,3,4,3,1,42,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1194,"ES",0.7604,0.6477546,2.0200796,1.3085159,3,0,2,1,2,10,2,2,3,1,1,3,1,1,71,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1197,"ES",2.0506,1.0926896,2.0200796,2.20732,3,66,1,2,3,6,2,1,3,1,1,9,1,1,24,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1200,"ES",1.2304,1.048129,2.0200796,2.1173038,2,66,2,1,2,5,2,3,3,2,2,7,8,1,62,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1201,"ES",0.8203,0.698781,2.0200796,1.4115933,0,66,2,2,3,0,2,2,2,2,1,5,2,1,78,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1202,"ES",1.6405,1.9664248,2.0200796,3.9723346,2,66,2,2,2,7,2,3,3,2,4,5,4,2,25,5,2
"ESS1e06_7",1,"6.7","23.11.2023",1207,"ES",0.8611,0.74914825,2.0200796,1.5133392,0,66,2,1,3,9,2,2,2,3,2,7,3,1,74,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1208,"ES",0.8611,0.74914825,2.0200796,1.5133392,1,66,2,1,1,9,2,1,2,2,1,8,4,1,68,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1209,"ES",2.1527,1.1715078,2.0200796,2.366539,1,0,2,1,2,6,2,3,3,2,1,4,3,1,20,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1213,"ES",1.2916,1.1236788,2.0200796,2.2699206,1,1,2,1,4,1,2,1,1,4,1,2,2,1,82,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1216,"ES",0.8349,0.7263545,2.0200796,1.4672939,3,66,2,1,1,4,2,1,1,3,1,7,4,1,70,1,1
"ESS1e06_7",1,"6.7","23.11.2023",1217,"ES",0.8349,0.75794834,2.0200796,1.531116,66,66,1,3,2,1,2,1,1,3,1,88,4,2,35,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1219,"ES",0.8349,0.75794834,2.0200796,1.531116,1,66,2,2,2,5,2,2,2,3,1,2,4,2,37,1,1
"ESS1e06_7",1,"6.7","23.11.2023",1220,"ES",0.8349,1.049394,2.0200796,2.1198595,0,66,2,1,1,5,2,8,2,3,1,2,4,1,30,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1221,"ES",0.8349,1.1536123,2.0200796,2.3303885,1,66,2,1,1,5,2,3,3,2,1,3,3,1,42,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1223,"ES",0.8349,1.1536123,2.0200796,2.3303885,1,66,2,2,2,5,2,2,2,2,3,7,4,1,48,2,1
"ESS1e06_7",1,"6.7","23.11.2023",1224,"ES",0.8349,0.8181748,2.0200796,1.6527781,1,1,2,1,1,8,2,1,2,3,1,5,4,2,57,1,1
"ESS1e06_7",1,"6.7","23.11.2023",1228,"ES",2.8243,2.5639877,2.0200796,5.1794596,3,66,2,4,2,4,2,1,1,4,2,88,4,2,51,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1233,"ES",0.807,0.7908337,2.0200796,1.597547,2,66,2,2,3,7,2,2,2,2,3,5,4,2,70,1,2
"ESS1e06_7",1,"6.7","23.11.2023",1234,"ES",0.807,0.7908337,2.0200796,1.597547,2,1,2,2,2,6,2,3,3,3,3,5,4,2,66,1,1
"ESS1e06_7",1,"6.7","23.11.2023",1235,"ES",1.6139,1.9719046,2.0200796,3.9834044,1,66,2,2,1,5,2,3,3,2,3,5,3,2,15,2,2
"ESS1e06_7",1,"6.7","23.11.2023",1237,"ES",0.7785,0.4346601,2.0200796,0.878048,3,1,1,3,3,5,2,1,1,4,3,7,4,1,56,3,1
"ESS1e06_7",1,"6.7","23.11.2023",1240,"ES",0.7785,0.97850436,2.0200796,1.9766567,3,1,1,4,3,7,2,1,1,2,4,1,5,1,34,2,3
"ESS1e06_7",1,"6.7","23.11.2023",1246,"ES",1.1678,0.7929308,2.0200796,1.6017833,1,66,1,3,2,1,2,1,1,4,8,2,5,2,17,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1249,"ES",2.1319,1.1601883,2.0200796,2.3436728,2,1,1,2,2,6,2,2,2,3,3,7,3,1,22,3,2
"ESS1e06_7",1,"6.7","23.11.2023",1250,"ES",0.4264,0.4178581,2.0200796,0.8441066,4,66,2,3,3,4,2,3,3,2,1,8,2,2,67,1,3
"ESS1e06_7",1,"6.7","23.11.2023",1253,"ES",0.8528,0.57904726,2.0200796,1.1697216,3,1,1,3,3,3,2,3,3,2,3,3,3,2,32,3,3
"ESS1e06_7",1,"6.7","23.11.2023",1258,"ES",1.2791,0.69609123,2.0200796,1.4061598,1,1,2,1,2,4,2,1,1,4,4,5,4,1,19,3,1
